testerID,name,twitter
302682,Virginie Boone,@vboone
302683,Roger Voss,@vossroger
302684,Michael Schachner,@wineschach
302685,Kerin O’Keefe,@kerinokeefe
302686,Roger Voss,@vossroger
302687,Sean P. Sullivan,@wawinereport
302688,Roger Voss,@vossroger
302689,,
302690,,
302691,,
302692,Joe Czerwinski,@JoeCz
302693,,
302694,Michael Schachner,@wineschach
302695,Michael Schachner,@wineschach
302696,,
302697,,
302698,,
302699,Michael Schachner,@wineschach
302700,,
302701,,
302702,,
302703,Joe Czerwinski,@JoeCz
302704,,
302705,Michael Schachner,@wineschach
302706,Michael Schachner,@wineschach
302707,,
302708,Michael Schachner,@wineschach
302709,Roger Voss,@vossroger
302710,,
302711,,
302712,,
302713,Joe Czerwinski,@JoeCz
302714,Michael Schachner,@wineschach
302715,,
302716,Joe Czerwinski,@JoeCz
302717,Roger Voss,@vossroger
302718,Joe Czerwinski,@JoeCz
302719,Michael Schachner,@wineschach
302720,Michael Schachner,@wineschach
302721,Anne Krebiehl MW,@AnneInVino
302722,Roger Voss,@vossroger
302723,Jim Gordon,@gordone_cellars
302724,Roger Voss,@vossroger
302725,Michael Schachner,@wineschach
302726,Kerin O’Keefe,@kerinokeefe
302727,Kerin O’Keefe,@kerinokeefe
302728,Matt Kettmann,@mattkettmann
302729,Lauren Buzzeo,@laurbuzz
302730,Anne Krebiehl MW,@AnneInVino
302731,Kerin O’Keefe,@kerinokeefe
302732,Jim Gordon,@gordone_cellars
302733,Michael Schachner,@wineschach
302734,Virginie Boone,@vboone
302735,Michael Schachner,@wineschach
302736,Jim Gordon,@gordone_cellars
302737,Michael Schachner,@wineschach
302738,Michael Schachner,@wineschach
302739,Michael Schachner,@wineschach
302740,Anne Krebiehl MW,@AnneInVino
302741,Virginie Boone,@vboone
302742,Michael Schachner,@wineschach
302743,Jim Gordon,@gordone_cellars
302744,Michael Schachner,@wineschach
302745,Roger Voss,@vossroger
302746,Roger Voss,@vossroger
302747,Kerin O’Keefe,@kerinokeefe
302748,Jeff Jenssen,@worldwineguys
302749,Jeff Jenssen,@worldwineguys
302750,Jeff Jenssen,@worldwineguys
302751,Jim Gordon,@gordone_cellars
302752,Roger Voss,@vossroger
302753,Michael Schachner,@wineschach
302754,Michael Schachner,@wineschach
302755,Lauren Buzzeo,@laurbuzz
302756,Lauren Buzzeo,@laurbuzz
302757,Michael Schachner,@wineschach
302758,Jim Gordon,@gordone_cellars
302759,Lauren Buzzeo,@laurbuzz
302760,Michael Schachner,@wineschach
302761,Michael Schachner,@wineschach
302762,Michael Schachner,@wineschach
302763,Michael Schachner,@wineschach
302764,Virginie Boone,@vboone
302765,Jim Gordon,@gordone_cellars
302766,Jim Gordon,@gordone_cellars
302767,Jim Gordon,@gordone_cellars
302768,Michael Schachner,@wineschach
302769,Roger Voss,@vossroger
302770,Roger Voss,@vossroger
302771,Matt Kettmann,@mattkettmann
302772,Virginie Boone,@vboone
302773,Michael Schachner,@wineschach
302774,Michael Schachner,@wineschach
302775,Michael Schachner,@wineschach
302776,Jim Gordon,@gordone_cellars
302777,Matt Kettmann,@mattkettmann
302778,Michael Schachner,@wineschach
302779,Matt Kettmann,@mattkettmann
302780,Michael Schachner,@wineschach
302781,Roger Voss,@vossroger
302782,,
302783,Roger Voss,@vossroger
302784,,
302785,,
302786,,
302787,Virginie Boone,@vboone
302788,Roger Voss,@vossroger
302789,Roger Voss,@vossroger
302790,Roger Voss,@vossroger
302791,,
302792,,
302793,Roger Voss,@vossroger
302794,,
302795,,
302796,Michael Schachner,@wineschach
302797,,
302798,,
302799,,
302800,Roger Voss,@vossroger
302801,,
302802,,
302803,Roger Voss,@vossroger
302804,,
302805,Kerin O’Keefe,@kerinokeefe
302806,Anna Lee C. Iijima,
302807,Michael Schachner,@wineschach
302808,Sean P. Sullivan,@wawinereport
302809,Virginie Boone,@vboone
302810,Kerin O’Keefe,@kerinokeefe
302811,Sean P. Sullivan,@wawinereport
302812,Sean P. Sullivan,@wawinereport
302813,Virginie Boone,@vboone
302814,Sean P. Sullivan,@wawinereport
302815,Sean P. Sullivan,@wawinereport
302816,Kerin O’Keefe,@kerinokeefe
302817,Jim Gordon,@gordone_cellars
302818,Kerin O’Keefe,@kerinokeefe
302819,Michael Schachner,@wineschach
302820,Virginie Boone,@vboone
302821,Kerin O’Keefe,@kerinokeefe
302822,Michael Schachner,@wineschach
302823,Kerin O’Keefe,@kerinokeefe
302824,Kerin O’Keefe,@kerinokeefe
302825,Roger Voss,@vossroger
302826,Sean P. Sullivan,@wawinereport
302827,Roger Voss,@vossroger
302828,Roger Voss,@vossroger
302829,Roger Voss,@vossroger
302830,Roger Voss,@vossroger
302831,Roger Voss,@vossroger
302832,Roger Voss,@vossroger
302833,Roger Voss,@vossroger
302834,Kerin O’Keefe,@kerinokeefe
302835,Virginie Boone,@vboone
302836,Kerin O’Keefe,@kerinokeefe
302837,Roger Voss,@vossroger
302838,Joe Czerwinski,@JoeCz
302839,Sean P. Sullivan,@wawinereport
302840,Kerin O’Keefe,@kerinokeefe
302841,Kerin O’Keefe,@kerinokeefe
302842,Roger Voss,@vossroger
302843,Roger Voss,@vossroger
302844,Roger Voss,@vossroger
302845,Roger Voss,@vossroger
302846,Jim Gordon,@gordone_cellars
302847,Kerin O’Keefe,@kerinokeefe
302848,Jim Gordon,@gordone_cellars
302849,Sean P. Sullivan,@wawinereport
302850,Kerin O’Keefe,@kerinokeefe
302851,Jim Gordon,@gordone_cellars
302852,Anna Lee C. Iijima,
302853,Matt Kettmann,@mattkettmann
302854,Kerin O’Keefe,@kerinokeefe
302855,Michael Schachner,@wineschach
302856,Kerin O’Keefe,@kerinokeefe
302857,Matt Kettmann,@mattkettmann
302858,Sean P. Sullivan,@wawinereport
302859,Michael Schachner,@wineschach
302860,Kerin O’Keefe,@kerinokeefe
302861,Kerin O’Keefe,@kerinokeefe
302862,Sean P. Sullivan,@wawinereport
302863,Kerin O’Keefe,@kerinokeefe
302864,Virginie Boone,@vboone
302865,Michael Schachner,@wineschach
302866,Paul Gregutt,@paulgwine
302867,Roger Voss,@vossroger
302868,,
302869,,
302870,,
302871,,
302872,Roger Voss,@vossroger
302873,,
302874,,
302875,,
302876,,
302877,Roger Voss,@vossroger
302878,,
302879,Paul Gregutt,@paulgwine
302880,Paul Gregutt,@paulgwine
302881,,
302882,Virginie Boone,@vboone
302883,,
302884,,
302885,,
302886,,
302887,,
302888,Virginie Boone,@vboone
302889,Paul Gregutt,@paulgwine
302890,Roger Voss,@vossroger
302891,Roger Voss,@vossroger
302892,Roger Voss,@vossroger
302893,,
302894,Roger Voss,@vossroger
302895,Michael Schachner,@wineschach
302896,Roger Voss,@vossroger
302897,Sean P. Sullivan,@wawinereport
302898,Roger Voss,@vossroger
302899,Kerin O’Keefe,@kerinokeefe
302900,Roger Voss,@vossroger
302901,Matt Kettmann,@mattkettmann
302902,Michael Schachner,@wineschach
302903,Roger Voss,@vossroger
302904,Kerin O’Keefe,@kerinokeefe
302905,Roger Voss,@vossroger
302906,Roger Voss,@vossroger
302907,Sean P. Sullivan,@wawinereport
302908,Michael Schachner,@wineschach
302909,Kerin O’Keefe,@kerinokeefe
302910,Roger Voss,@vossroger
302911,Roger Voss,@vossroger
302912,Michael Schachner,@wineschach
302913,Anna Lee C. Iijima,
302914,Michael Schachner,@wineschach
302915,Kerin O’Keefe,@kerinokeefe
302916,Virginie Boone,@vboone
302917,Michael Schachner,@wineschach
302918,Virginie Boone,@vboone
302919,Roger Voss,@vossroger
302920,Kerin O’Keefe,@kerinokeefe
302921,Roger Voss,@vossroger
302922,Roger Voss,@vossroger
302923,,
302924,,
302925,Michael Schachner,@wineschach
302926,Michael Schachner,@wineschach
302927,Roger Voss,@vossroger
302928,,
302929,,
302930,,
302931,Michael Schachner,@wineschach
302932,,
302933,,
302934,,
302935,Michael Schachner,@wineschach
302936,Michael Schachner,@wineschach
302937,,
302938,,
302939,,
302940,,
302941,,
302942,Paul Gregutt,@paulgwine
302943,Michael Schachner,@wineschach
302944,,
302945,Paul Gregutt,@paulgwine
302946,,
302947,,
302948,Michael Schachner,@wineschach
302949,Paul Gregutt,@paulgwine
302950,Joe Czerwinski,@JoeCz
302951,Paul Gregutt,@paulgwine
302952,Paul Gregutt,@paulgwine
302953,,
302954,Joe Czerwinski,@JoeCz
302955,Michael Schachner,@wineschach
302956,,
302957,Joe Czerwinski,@JoeCz
302958,,
302959,Joe Czerwinski,@JoeCz
302960,Roger Voss,@vossroger
302961,Michael Schachner,@wineschach
302962,,
302963,Michael Schachner,@wineschach
302964,,
302965,Michael Schachner,@wineschach
302966,Joe Czerwinski,@JoeCz
302967,,
302968,Paul Gregutt,@paulgwine
302969,,
302970,,
302971,Michael Schachner,@wineschach
302972,Joe Czerwinski,@JoeCz
302973,,
302974,Susan Kostrzewa,@suskostrzewa
302975,,
302976,Roger Voss,@vossroger
302977,Roger Voss,@vossroger
302978,Roger Voss,@vossroger
302979,Roger Voss,@vossroger
302980,Roger Voss,@vossroger
302981,Anne Krebiehl MW,@AnneInVino
302982,Joe Czerwinski,@JoeCz
302983,Joe Czerwinski,@JoeCz
302984,Virginie Boone,@vboone
302985,Jim Gordon,@gordone_cellars
302986,Jim Gordon,@gordone_cellars
302987,Matt Kettmann,@mattkettmann
302988,Kerin O’Keefe,@kerinokeefe
302989,Anna Lee C. Iijima,
302990,Paul Gregutt,@paulgwine
302991,Virginie Boone,@vboone
302992,Virginie Boone,@vboone
302993,Anne Krebiehl MW,@AnneInVino
302994,Joe Czerwinski,@JoeCz
302995,Jim Gordon,@gordone_cellars
302996,Matt Kettmann,@mattkettmann
302997,Kerin O’Keefe,@kerinokeefe
302998,Roger Voss,@vossroger
302999,Kerin O’Keefe,@kerinokeefe
303000,Anne Krebiehl MW,@AnneInVino
303001,Anna Lee C. Iijima,
303002,Kerin O’Keefe,@kerinokeefe
303003,Michael Schachner,@wineschach
303004,Michael Schachner,@wineschach
303005,Kerin O’Keefe,@kerinokeefe
303006,,
303007,Paul Gregutt,@paulgwine
303008,Paul Gregutt,@paulgwine
303009,Paul Gregutt,@paulgwine
303010,,
303011,Lauren Buzzeo,@laurbuzz
303012,,
303013,Michael Schachner,@wineschach
303014,Paul Gregutt,@paulgwine
303015,Roger Voss,@vossroger
303016,,
303017,Roger Voss,@vossroger
303018,Roger Voss,@vossroger
303019,Paul Gregutt,@paulgwine
303020,Roger Voss,@vossroger
303021,,
303022,Michael Schachner,@wineschach
303023,Paul Gregutt,@paulgwine
303024,Paul Gregutt,@paulgwine
303025,Paul Gregutt,@paulgwine
303026,Roger Voss,@vossroger
303027,Paul Gregutt,@paulgwine
303028,Michael Schachner,@wineschach
303029,,
303030,,
303031,,
303032,Roger Voss,@vossroger
303033,Michael Schachner,@wineschach
303034,Virginie Boone,@vboone
303035,Kerin O’Keefe,@kerinokeefe
303036,Sean P. Sullivan,@wawinereport
303037,Sean P. Sullivan,@wawinereport
303038,Kerin O’Keefe,@kerinokeefe
303039,Roger Voss,@vossroger
303040,Roger Voss,@vossroger
303041,Michael Schachner,@wineschach
303042,Sean P. Sullivan,@wawinereport
303043,Jim Gordon,@gordone_cellars
303044,Sean P. Sullivan,@wawinereport
303045,Roger Voss,@vossroger
303046,Michael Schachner,@wineschach
303047,Roger Voss,@vossroger
303048,Sean P. Sullivan,@wawinereport
303049,Matt Kettmann,@mattkettmann
303050,Roger Voss,@vossroger
303051,Kerin O’Keefe,@kerinokeefe
303052,Anna Lee C. Iijima,
303053,Virginie Boone,@vboone
303054,Paul Gregutt,@paulgwine
303055,Virginie Boone,@vboone
303056,Jim Gordon,@gordone_cellars
303057,Michael Schachner,@wineschach
303058,Michael Schachner,@wineschach
303059,Roger Voss,@vossroger
303060,Sean P. Sullivan,@wawinereport
303061,Paul Gregutt,@paulgwine
303062,,
303063,,
303064,Roger Voss,@vossroger
303065,Paul Gregutt,@paulgwine
303066,,
303067,Paul Gregutt,@paulgwine
303068,,
303069,Roger Voss,@vossroger
303070,Roger Voss,@vossroger
303071,Virginie Boone,@vboone
303072,Roger Voss,@vossroger
303073,Roger Voss,@vossroger
303074,,
303075,,
303076,,
303077,Paul Gregutt,@paulgwine
303078,Virginie Boone,@vboone
303079,Paul Gregutt,@paulgwine
303080,Paul Gregutt,@paulgwine
303081,Joe Czerwinski,@JoeCz
303082,,
303083,,
303084,,
303085,,
303086,,
303087,Paul Gregutt,@paulgwine
303088,,
303089,,
303090,Paul Gregutt,@paulgwine
303091,,
303092,,
303093,Joe Czerwinski,@JoeCz
303094,Michael Schachner,@wineschach
303095,Roger Voss,@vossroger
303096,,
303097,,
303098,,
303099,Michael Schachner,@wineschach
303100,Joe Czerwinski,@JoeCz
303101,,
303102,,
303103,Michael Schachner,@wineschach
303104,,
303105,,
303106,,
303107,,
303108,Roger Voss,@vossroger
303109,,
303110,Roger Voss,@vossroger
303111,Michael Schachner,@wineschach
303112,Roger Voss,@vossroger
303113,Roger Voss,@vossroger
303114,,
303115,,
303116,,
303117,,
303118,Paul Gregutt,@paulgwine
303119,,
303120,,
303121,Michael Schachner,@wineschach
303122,Kerin O’Keefe,@kerinokeefe
303123,Roger Voss,@vossroger
303124,Virginie Boone,@vboone
303125,,
303126,Paul Gregutt,@paulgwine
303127,Sean P. Sullivan,@wawinereport
303128,,
303129,,
303130,,
303131,,
303132,Roger Voss,@vossroger
303133,Michael Schachner,@wineschach
303134,Roger Voss,@vossroger
303135,Roger Voss,@vossroger
303136,Joe Czerwinski,@JoeCz
303137,Michael Schachner,@wineschach
303138,Roger Voss,@vossroger
303139,Roger Voss,@vossroger
303140,Roger Voss,@vossroger
303141,,
303142,Paul Gregutt,@paulgwine
303143,,
303144,Paul Gregutt,@paulgwine
303145,Roger Voss,@vossroger
303146,Paul Gregutt,@paulgwine
303147,Roger Voss,@vossroger
303148,Paul Gregutt,@paulgwine
303149,Michael Schachner,@wineschach
303150,Michael Schachner,@wineschach
303151,,
303152,Roger Voss,@vossroger
303153,,
303154,Paul Gregutt,@paulgwine
303155,Michael Schachner,@wineschach
303156,,
303157,Joe Czerwinski,@JoeCz
303158,Michael Schachner,@wineschach
303159,Michael Schachner,@wineschach
303160,Michael Schachner,@wineschach
303161,Roger Voss,@vossroger
303162,,
303163,,
303164,Roger Voss,@vossroger
303165,,
303166,Michael Schachner,@wineschach
303167,,
303168,,
303169,,
303170,,
303171,,
303172,,
303173,,
303174,Paul Gregutt,@paulgwine
303175,,
303176,,
303177,Roger Voss,@vossroger
303178,Roger Voss,@vossroger
303179,,
303180,Michael Schachner,@wineschach
303181,Roger Voss,@vossroger
303182,Roger Voss,@vossroger
303183,Roger Voss,@vossroger
303184,Roger Voss,@vossroger
303185,Virginie Boone,@vboone
303186,Kerin O’Keefe,@kerinokeefe
303187,Virginie Boone,@vboone
303188,Anne Krebiehl MW,@AnneInVino
303189,Sean P. Sullivan,@wawinereport
303190,Matt Kettmann,@mattkettmann
303191,Jim Gordon,@gordone_cellars
303192,Roger Voss,@vossroger
303193,Anna Lee C. Iijima,
303194,Joe Czerwinski,@JoeCz
303195,Virginie Boone,@vboone
303196,Joe Czerwinski,@JoeCz
303197,Kerin O’Keefe,@kerinokeefe
303198,Virginie Boone,@vboone
303199,Anne Krebiehl MW,@AnneInVino
303200,Anne Krebiehl MW,@AnneInVino
303201,Roger Voss,@vossroger
303202,Kerin O’Keefe,@kerinokeefe
303203,Anne Krebiehl MW,@AnneInVino
303204,Sean P. Sullivan,@wawinereport
303205,Sean P. Sullivan,@wawinereport
303206,Jim Gordon,@gordone_cellars
303207,Virginie Boone,@vboone
303208,Kerin O’Keefe,@kerinokeefe
303209,Virginie Boone,@vboone
303210,Virginie Boone,@vboone
303211,Michael Schachner,@wineschach
303212,Michael Schachner,@wineschach
303213,Paul Gregutt,@paulgwine
303214,Michael Schachner,@wineschach
303215,,
303216,Virginie Boone,@vboone
303217,Michael Schachner,@wineschach
303218,,
303219,Roger Voss,@vossroger
303220,Roger Voss,@vossroger
303221,Roger Voss,@vossroger
303222,,
303223,,
303224,,
303225,Michael Schachner,@wineschach
303226,,
303227,,
303228,Paul Gregutt,@paulgwine
303229,,
303230,,
303231,,
303232,Michael Schachner,@wineschach
303233,Paul Gregutt,@paulgwine
303234,,
303235,Roger Voss,@vossroger
303236,,
303237,Michael Schachner,@wineschach
303238,Michael Schachner,@wineschach
303239,,
303240,,
303241,Jim Gordon,@gordone_cellars
303242,Sean P. Sullivan,@wawinereport
303243,Sean P. Sullivan,@wawinereport
303244,Kerin O’Keefe,@kerinokeefe
303245,Virginie Boone,@vboone
303246,Sean P. Sullivan,@wawinereport
303247,Roger Voss,@vossroger
303248,Matt Kettmann,@mattkettmann
303249,Kerin O’Keefe,@kerinokeefe
303250,Jim Gordon,@gordone_cellars
303251,Virginie Boone,@vboone
303252,Roger Voss,@vossroger
303253,Roger Voss,@vossroger
303254,Kerin O’Keefe,@kerinokeefe
303255,Virginie Boone,@vboone
303256,Kerin O’Keefe,@kerinokeefe
303257,Virginie Boone,@vboone
303258,Sean P. Sullivan,@wawinereport
303259,Sean P. Sullivan,@wawinereport
303260,Matt Kettmann,@mattkettmann
303261,Michael Schachner,@wineschach
303262,Anne Krebiehl MW,@AnneInVino
303263,Sean P. Sullivan,@wawinereport
303264,Joe Czerwinski,@JoeCz
303265,Roger Voss,@vossroger
303266,Roger Voss,@vossroger
303267,Michael Schachner,@wineschach
303268,Kerin O’Keefe,@kerinokeefe
303269,Roger Voss,@vossroger
303270,Virginie Boone,@vboone
303271,Roger Voss,@vossroger
303272,Roger Voss,@vossroger
303273,,
303274,Roger Voss,@vossroger
303275,,
303276,,
303277,,
303278,Joe Czerwinski,@JoeCz
303279,Roger Voss,@vossroger
303280,,
303281,,
303282,Michael Schachner,@wineschach
303283,,
303284,,
303285,Michael Schachner,@wineschach
303286,Paul Gregutt,@paulgwine
303287,Paul Gregutt,@paulgwine
303288,,
303289,Joe Czerwinski,@JoeCz
303290,Paul Gregutt,@paulgwine
303291,,
303292,,
303293,,
303294,,
303295,Roger Voss,@vossroger
303296,,
303297,,
303298,Roger Voss,@vossroger
303299,Roger Voss,@vossroger
303300,Michael Schachner,@wineschach
303301,Susan Kostrzewa,@suskostrzewa
303302,,
303303,Michael Schachner,@wineschach
303304,,
303305,,
303306,,
303307,,
303308,,
303309,Roger Voss,@vossroger
303310,,
303311,,
303312,,
303313,Michael Schachner,@wineschach
303314,,
303315,Lauren Buzzeo,@laurbuzz
303316,,
303317,Paul Gregutt,@paulgwine
303318,,
303319,Michael Schachner,@wineschach
303320,,
303321,Lauren Buzzeo,@laurbuzz
303322,Michael Schachner,@wineschach
303323,Joe Czerwinski,@JoeCz
303324,,
303325,Roger Voss,@vossroger
303326,Joe Czerwinski,@JoeCz
303327,,
303328,,
303329,,
303330,Michael Schachner,@wineschach
303331,,
303332,Roger Voss,@vossroger
303333,Matt Kettmann,@mattkettmann
303334,Roger Voss,@vossroger
303335,Anna Lee C. Iijima,
303336,Roger Voss,@vossroger
303337,Anna Lee C. Iijima,
303338,Kerin O’Keefe,@kerinokeefe
303339,Anna Lee C. Iijima,
303340,Jim Gordon,@gordone_cellars
303341,Joe Czerwinski,@JoeCz
303342,Michael Schachner,@wineschach
303343,Roger Voss,@vossroger
303344,Mike DeSimone,@worldwineguys
303345,Anna Lee C. Iijima,
303346,Roger Voss,@vossroger
303347,Michael Schachner,@wineschach
303348,Roger Voss,@vossroger
303349,Roger Voss,@vossroger
303350,Roger Voss,@vossroger
303351,Matt Kettmann,@mattkettmann
303352,Anna Lee C. Iijima,
303353,Roger Voss,@vossroger
303354,Roger Voss,@vossroger
303355,Roger Voss,@vossroger
303356,Anna Lee C. Iijima,
303357,Virginie Boone,@vboone
303358,Anna Lee C. Iijima,
303359,Michael Schachner,@wineschach
303360,Michael Schachner,@wineschach
303361,Anna Lee C. Iijima,
303362,Virginie Boone,@vboone
303363,Virginie Boone,@vboone
303364,Joe Czerwinski,@JoeCz
303365,Jim Gordon,@gordone_cellars
303366,Roger Voss,@vossroger
303367,Jim Gordon,@gordone_cellars
303368,Jim Gordon,@gordone_cellars
303369,Paul Gregutt,@paulgwine
303370,Virginie Boone,@vboone
303371,Jim Gordon,@gordone_cellars
303372,Paul Gregutt,@paulgwine
303373,Paul Gregutt,@paulgwine
303374,Virginie Boone,@vboone
303375,Roger Voss,@vossroger
303376,Sean P. Sullivan,@wawinereport
303377,Jim Gordon,@gordone_cellars
303378,Sean P. Sullivan,@wawinereport
303379,Roger Voss,@vossroger
303380,Sean P. Sullivan,@wawinereport
303381,Paul Gregutt,@paulgwine
303382,Anna Lee C. Iijima,
303383,Anna Lee C. Iijima,
303384,Jim Gordon,@gordone_cellars
303385,Paul Gregutt,@paulgwine
303386,Michael Schachner,@wineschach
303387,Sean P. Sullivan,@wawinereport
303388,Roger Voss,@vossroger
303389,Roger Voss,@vossroger
303390,Alexander Peartree,
303391,Michael Schachner,@wineschach
303392,Michael Schachner,@wineschach
303393,Michael Schachner,@wineschach
303394,Virginie Boone,@vboone
303395,Virginie Boone,@vboone
303396,Virginie Boone,@vboone
303397,Michael Schachner,@wineschach
303398,Jim Gordon,@gordone_cellars
303399,Virginie Boone,@vboone
303400,Michael Schachner,@wineschach
303401,Roger Voss,@vossroger
303402,Roger Voss,@vossroger
303403,Roger Voss,@vossroger
303404,Paul Gregutt,@paulgwine
303405,Alexander Peartree,
303406,Alexander Peartree,
303407,Roger Voss,@vossroger
303408,Roger Voss,@vossroger
303409,Michael Schachner,@wineschach
303410,Virginie Boone,@vboone
303411,Michael Schachner,@wineschach
303412,Roger Voss,@vossroger
303413,Virginie Boone,@vboone
303414,Roger Voss,@vossroger
303415,Kerin O’Keefe,@kerinokeefe
303416,Jim Gordon,@gordone_cellars
303417,Michael Schachner,@wineschach
303418,Jim Gordon,@gordone_cellars
303419,Virginie Boone,@vboone
303420,Matt Kettmann,@mattkettmann
303421,Roger Voss,@vossroger
303422,Roger Voss,@vossroger
303423,Michael Schachner,@wineschach
303424,Virginie Boone,@vboone
303425,Matt Kettmann,@mattkettmann
303426,Roger Voss,@vossroger
303427,Roger Voss,@vossroger
303428,Roger Voss,@vossroger
303429,Paul Gregutt,@paulgwine
303430,Virginie Boone,@vboone
303431,Virginie Boone,@vboone
303432,Roger Voss,@vossroger
303433,Sean P. Sullivan,@wawinereport
303434,Paul Gregutt,@paulgwine
303435,Michael Schachner,@wineschach
303436,Jim Gordon,@gordone_cellars
303437,Sean P. Sullivan,@wawinereport
303438,Matt Kettmann,@mattkettmann
303439,Matt Kettmann,@mattkettmann
303440,Michael Schachner,@wineschach
303441,Roger Voss,@vossroger
303442,Matt Kettmann,@mattkettmann
303443,Roger Voss,@vossroger
303444,Roger Voss,@vossroger
303445,Roger Voss,@vossroger
303446,Virginie Boone,@vboone
303447,Paul Gregutt,@paulgwine
303448,Kerin O’Keefe,@kerinokeefe
303449,Kerin O’Keefe,@kerinokeefe
303450,Jim Gordon,@gordone_cellars
303451,Jim Gordon,@gordone_cellars
303452,Joe Czerwinski,@JoeCz
303453,Michael Schachner,@wineschach
303454,Jim Gordon,@gordone_cellars
303455,Joe Czerwinski,@JoeCz
303456,Virginie Boone,@vboone
303457,Michael Schachner,@wineschach
303458,Michael Schachner,@wineschach
303459,Jim Gordon,@gordone_cellars
303460,Joe Czerwinski,@JoeCz
303461,Jim Gordon,@gordone_cellars
303462,Paul Gregutt,@paulgwine
303463,Susan Kostrzewa,@suskostrzewa
303464,,
303465,Joe Czerwinski,@JoeCz
303466,,
303467,,
303468,Roger Voss,@vossroger
303469,,
303470,,
303471,,
303472,Michael Schachner,@wineschach
303473,Joe Czerwinski,@JoeCz
303474,Roger Voss,@vossroger
303475,Lauren Buzzeo,@laurbuzz
303476,Paul Gregutt,@paulgwine
303477,Roger Voss,@vossroger
303478,Roger Voss,@vossroger
303479,Roger Voss,@vossroger
303480,Roger Voss,@vossroger
303481,Roger Voss,@vossroger
303482,Roger Voss,@vossroger
303483,Roger Voss,@vossroger
303484,Roger Voss,@vossroger
303485,Anna Lee C. Iijima,
303486,Paul Gregutt,@paulgwine
303487,Roger Voss,@vossroger
303488,Anna Lee C. Iijima,
303489,,
303490,Virginie Boone,@vboone
303491,,
303492,,
303493,Michael Schachner,@wineschach
303494,Anna Lee C. Iijima,
303495,,
303496,Joe Czerwinski,@JoeCz
303497,Michael Schachner,@wineschach
303498,Roger Voss,@vossroger
303499,,
303500,Anna Lee C. Iijima,
303501,Jim Gordon,@gordone_cellars
303502,Roger Voss,@vossroger
303503,Sean P. Sullivan,@wawinereport
303504,Jim Gordon,@gordone_cellars
303505,Matt Kettmann,@mattkettmann
303506,Sean P. Sullivan,@wawinereport
303507,Virginie Boone,@vboone
303508,Virginie Boone,@vboone
303509,Paul Gregutt,@paulgwine
303510,Kerin O’Keefe,@kerinokeefe
303511,Kerin O’Keefe,@kerinokeefe
303512,Paul Gregutt,@paulgwine
303513,Kerin O’Keefe,@kerinokeefe
303514,Virginie Boone,@vboone
303515,Virginie Boone,@vboone
303516,Sean P. Sullivan,@wawinereport
303517,Roger Voss,@vossroger
303518,Virginie Boone,@vboone
303519,Michael Schachner,@wineschach
303520,Roger Voss,@vossroger
303521,Virginie Boone,@vboone
303522,Matt Kettmann,@mattkettmann
303523,Matt Kettmann,@mattkettmann
303524,Kerin O’Keefe,@kerinokeefe
303525,Roger Voss,@vossroger
303526,Roger Voss,@vossroger
303527,Kerin O’Keefe,@kerinokeefe
303528,Kerin O’Keefe,@kerinokeefe
303529,Jim Gordon,@gordone_cellars
303530,Anna Lee C. Iijima,
303531,Kerin O’Keefe,@kerinokeefe
303532,Roger Voss,@vossroger
303533,Joe Czerwinski,@JoeCz
303534,Paul Gregutt,@paulgwine
303535,Joe Czerwinski,@JoeCz
303536,,
303537,Roger Voss,@vossroger
303538,Roger Voss,@vossroger
303539,Roger Voss,@vossroger
303540,Kerin O’Keefe,@kerinokeefe
303541,Kerin O’Keefe,@kerinokeefe
303542,Kerin O’Keefe,@kerinokeefe
303543,Sean P. Sullivan,@wawinereport
303544,Paul Gregutt,@paulgwine
303545,Kerin O’Keefe,@kerinokeefe
303546,,
303547,,
303548,Joe Czerwinski,@JoeCz
303549,Kerin O’Keefe,@kerinokeefe
303550,,
303551,Roger Voss,@vossroger
303552,Paul Gregutt,@paulgwine
303553,Anna Lee C. Iijima,
303554,,
303555,Joe Czerwinski,@JoeCz
303556,Roger Voss,@vossroger
303557,Paul Gregutt,@paulgwine
303558,Roger Voss,@vossroger
303559,Paul Gregutt,@paulgwine
303560,Roger Voss,@vossroger
303561,Jeff Jenssen,@worldwineguys
303562,Paul Gregutt,@paulgwine
303563,Matt Kettmann,@mattkettmann
303564,Kerin O’Keefe,@kerinokeefe
303565,Kerin O’Keefe,@kerinokeefe
303566,Roger Voss,@vossroger
303567,Roger Voss,@vossroger
303568,Roger Voss,@vossroger
303569,Roger Voss,@vossroger
303570,Anna Lee C. Iijima,
303571,Kerin O’Keefe,@kerinokeefe
303572,Michael Schachner,@wineschach
303573,Paul Gregutt,@paulgwine
303574,Michael Schachner,@wineschach
303575,Roger Voss,@vossroger
303576,Roger Voss,@vossroger
303577,Jeff Jenssen,@worldwineguys
303578,Matt Kettmann,@mattkettmann
303579,Paul Gregutt,@paulgwine
303580,Michael Schachner,@wineschach
303581,Paul Gregutt,@paulgwine
303582,Matt Kettmann,@mattkettmann
303583,Paul Gregutt,@paulgwine
303584,Anna Lee C. Iijima,
303585,Carrie Dykes,
303586,Roger Voss,@vossroger
303587,Kerin O’Keefe,@kerinokeefe
303588,Roger Voss,@vossroger
303589,Mike DeSimone,@worldwineguys
303590,,
303591,Lauren Buzzeo,@laurbuzz
