ratingID,wineID,score,review,userID
402821,102821,4,fragrant,502821
402822,102822,3,bone,502822
402823,102823,0,medium,502823
402824,102824,3,abundant,502824
402825,102825,2,silky,502825
402826,102826,0,fragrant,502826
402827,102827,3,sweet,502827
402828,102828,2,creamy,502828
402829,102829,4,fresh,502829
402830,102830,2,earthy,502830
402831,102831,3,medium,502831
402832,102832,4,nutty,502832
402833,102833,0,abundant,502833
402834,102834,1,dry,502834
402835,102835,5,unoaked,502835
402836,102836,4,spicy,502836
402837,102837,4,fresh,502837
402838,102838,3,delicate,502838
402839,102839,4,crisp,502839
402840,102840,2,sweet,502840
402841,102841,5,nutty,502841
402842,102842,0,sweet,502842
402843,102843,5,dense,502843
402844,102844,3,spicy,502844
402845,102845,1,velvety,502845
402846,102846,2,spicy,502846
402847,102847,4,bone,502847
402848,102848,5,aggressive,502848
402849,102849,5,spicy,502849
402850,102850,0,velvety,502850
402851,102851,3,elegant,502851
402852,102852,4,aggressive,502852
402853,102853,0,abundant,502853
402854,102854,3,elegant,502854
402855,102855,2,crisp,502855
402856,102856,5,spicy,502856
402857,102857,2,unoaked,502857
402858,102858,3,aggressive,502858
402859,102859,5,dense,502859
402860,102860,0,juicy,502860
402861,102861,5,aggressive,502861
402862,102862,4,earthy,502862
402863,102863,5,fragrant,502863
402864,102864,0,juicy,502864
402865,102865,1,abundant,502865
402866,102866,3,medium,502866
402867,102867,4,silky,502867
402868,102868,3,aggressive,502868
402869,102869,3,medium,502869
402870,102870,5,unoaked,502870
402871,102871,5,silky,502871
402872,102872,4,aggressive,502872
402873,102873,5,spicy,502873
402874,102874,0,creamy,502874
402875,102875,0,unoaked,502875
402876,102876,0,medium,502876
402877,102877,1,abundant,502877
402878,102878,5,soft,502878
402879,102879,3,velvety,502879
402880,102880,2,fragrant,502880
402881,102881,4,elegant,502881
402882,102882,1,dry,502882
402883,102883,1,spicy,502883
402884,102884,4,abundant,502884
402885,102885,0,elegant,502885
402886,102886,5,spicy,502886
402887,102887,5,velvety,502887
402888,102888,2,elegant,502888
402889,102889,0,juicy,502889
402890,102890,3,spicy,502890
402891,102891,2,fragrant,502891
402892,102892,3,crisp,502892
402893,102893,3,earthy,502893
402894,102894,1,opulent,502894
402895,102895,5,sweet,502895
402896,102896,0,crisp,502896
402897,102897,2,spicy,502897
402898,102898,2,dry,502898
402899,102899,5,juicy,502899
402900,102900,4,bone,502900
402901,102901,4,juicy,502901
402902,102902,1,silky,502902
402903,102903,2,delicate,502903
402904,102904,1,opulent,502904
402905,102905,2,delicate,502905
402906,102906,1,bone,502906
402907,102907,1,nutty,502907
402908,102908,5,dry,502908
402909,102909,5,juicy,502909
402910,102910,2,aggressive,502910
402911,102911,5,abundant,502911
402912,102912,3,fresh,502912
402913,102913,1,crisp,502913
402914,102914,3,dry,502914
402915,102915,4,nutty,502915
402916,102916,4,aggressive,502916
402917,102917,0,aggressive,502917
402918,102918,1,elegant,502918
402919,102919,4,velvety,502919
402920,102920,4,earthy,502920
402921,102921,1,unoaked,502921
402922,102922,3,earthy,502922
402923,102923,3,juicy,502923
402924,102924,5,dense,502924
402925,102925,0,fragrant,502925
402926,102926,3,creamy,502926
402927,102927,5,crisp,502927
402928,102928,2,fragrant,502928
402929,102929,1,dry,502929
402930,102930,3,elegant,502930
402931,102931,0,velvety,502931
402932,102932,3,dry,502932
402933,102933,4,elegant,502933
402934,102934,2,silky,502934
402935,102935,5,creamy,502935
402936,102936,1,abundant,502936
402937,102937,1,abundant,502937
402938,102938,0,sweet,502938
402939,102939,3,earthy,502939
402940,102940,2,sweet,502940
402941,102941,3,spicy,502941
402942,102942,0,soft,502942
402943,102943,0,abundant,502943
402944,102944,5,silky,502944
402945,102945,3,medium,502945
402946,102946,2,opulent,502946
402947,102947,1,velvety,502947
402948,102948,1,bone,502948
402949,102949,0,sweet,502949
402950,102950,5,abundant,502950
402951,102951,2,dense,502951
402952,102952,5,sweet,502952
402953,102953,3,fresh,502953
402954,102954,2,medium,502954
402955,102955,0,crisp,502955
402956,102956,3,soft,502956
402957,102957,3,spicy,502957
402958,102958,4,dry,502958
402959,102959,5,spicy,502959
402960,102960,1,unoaked,502960
402961,102961,5,unoaked,502961
402962,102962,5,velvety,502962
402963,102963,5,creamy,502963
402964,102964,2,dry,502964
402965,102965,4,unoaked,502965
402966,102966,1,elegant,502966
402967,102967,4,spicy,502967
402968,102968,0,juicy,502968
402969,102969,2,nutty,502969
402970,102970,0,crisp,502970
402971,102971,0,aggressive,502971
402972,102972,5,medium,502972
402973,102973,3,fragrant,502973
402974,102974,5,velvety,502974
402975,102975,2,sweet,502975
402976,102976,3,crisp,502976
402977,102977,4,aggressive,502977
402978,102978,4,bone,502978
402979,102979,0,crisp,502979
402980,102980,0,bone,502980
402981,102981,1,dry,502981
402982,102982,0,sweet,502982
402983,102983,0,fragrant,502983
402984,102984,3,creamy,502984
402985,102985,4,velvety,502985
402986,102986,5,abundant,502986
402987,102987,1,nutty,502987
402988,102988,1,bone,502988
402989,102989,5,juicy,502989
402990,102990,2,nutty,502990
402991,102991,0,sweet,502991
402992,102992,5,delicate,502992
402993,102993,5,opulent,502993
402994,102994,1,velvety,502994
402995,102995,2,opulent,502995
402996,102996,0,abundant,502996
402997,102997,2,spicy,502997
402998,102998,4,fresh,502998
402999,102999,5,dry,502999
403000,103000,3,unoaked,503000
403001,103001,0,soft,503001
403002,103002,2,earthy,503002
403003,103003,5,earthy,503003
403004,103004,2,fragrant,503004
403005,103005,0,earthy,503005
403006,103006,3,fragrant,503006
403007,103007,1,earthy,503007
403008,103008,5,delicate,503008
403009,103009,4,earthy,503009
403010,103010,2,nutty,503010
403011,103011,4,nutty,503011
403012,103012,4,crisp,503012
403013,103013,4,earthy,503013
403014,103014,1,nutty,503014
403015,103015,1,aggressive,503015
403016,103016,1,medium,503016
403017,103017,0,fresh,503017
403018,103018,1,fragrant,503018
403019,103019,2,abundant,503019
403020,103020,4,juicy,503020
403021,103021,0,nutty,503021
403022,103022,2,delicate,503022
403023,103023,4,aggressive,503023
403024,103024,1,elegant,503024
403025,103025,2,earthy,503025
403026,103026,0,earthy,503026
403027,103027,0,aggressive,503027
403028,103028,2,earthy,503028
403029,103029,5,medium,503029
403030,103030,0,abundant,503030
403031,103031,5,creamy,503031
403032,103032,5,sweet,503032
403033,103033,1,opulent,503033
403034,103034,1,silky,503034
403035,103035,3,unoaked,503035
403036,103036,2,bone,503036
403037,103037,5,opulent,503037
403038,103038,3,dense,503038
403039,103039,3,soft,503039
403040,103040,3,earthy,503040
403041,103041,2,velvety,503041
403042,103042,1,dense,503042
403043,103043,3,silky,503043
403044,103044,5,sweet,503044
403045,103045,3,nutty,503045
403046,103046,4,delicate,503046
403047,103047,2,aggressive,503047
403048,103048,5,unoaked,503048
403049,103049,4,fresh,503049
403050,103050,1,spicy,503050
403051,103051,3,dry,503051
403052,103052,5,medium,503052
403053,103053,4,spicy,503053
403054,103054,1,aggressive,503054
403055,103055,4,fresh,503055
403056,103056,4,sweet,503056
403057,103057,1,medium,503057
403058,103058,2,opulent,503058
403059,103059,3,bone,503059
403060,103060,5,silky,503060
403061,103061,1,delicate,503061
403062,103062,1,dry,503062
403063,103063,0,opulent,503063
403064,103064,0,sweet,503064
403065,103065,4,bone,503065
403066,103066,0,opulent,503066
403067,103067,3,fresh,503067
403068,103068,2,fresh,503068
403069,103069,3,silky,503069
403070,103070,1,abundant,503070
403071,103071,5,soft,503071
403072,103072,1,aggressive,503072
403073,103073,0,spicy,503073
403074,103074,0,unoaked,503074
403075,103075,0,medium,503075
403076,103076,0,bone,503076
403077,103077,0,bone,503077
403078,103078,5,juicy,503078
403079,103079,1,opulent,503079
403080,103080,0,fragrant,503080
403081,103081,2,earthy,503081
403082,103082,2,velvety,503082
403083,103083,2,abundant,503083
403084,103084,1,creamy,503084
403085,103085,1,dense,503085
403086,103086,4,dense,503086
403087,103087,1,nutty,503087
403088,103088,4,opulent,503088
403089,103089,1,velvety,503089
403090,103090,1,creamy,503090
403091,103091,3,opulent,503091
403092,103092,0,aggressive,503092
403093,103093,5,fresh,503093
403094,103094,3,dry,503094
403095,103095,2,dense,503095
403096,103096,5,fresh,503096
403097,103097,4,silky,503097
403098,103098,0,dense,503098
403099,103099,4,opulent,503099
403100,103100,0,fresh,503100
403101,103101,0,nutty,503101
403102,103102,4,dry,503102
403103,103103,4,delicate,503103
403104,103104,5,creamy,503104
403105,103105,2,medium,503105
403106,103106,0,medium,503106
403107,103107,1,silky,503107
403108,103108,2,fragrant,503108
403109,103109,5,spicy,503109
403110,103110,1,bone,503110
403111,103111,4,elegant,503111
403112,103112,3,bone,503112
403113,103113,4,elegant,503113
403114,103114,0,velvety,503114
403115,103115,5,silky,503115
403116,103116,1,juicy,503116
403117,103117,0,spicy,503117
403118,103118,1,creamy,503118
403119,103119,1,bone,503119
403120,103120,4,sweet,503120
403121,103121,1,fragrant,503121
403122,103122,0,silky,503122
403123,103123,0,sweet,503123
403124,103124,4,opulent,503124
403125,103125,3,medium,503125
403126,103126,4,spicy,503126
403127,103127,4,medium,503127
403128,103128,1,sweet,503128
403129,103129,1,earthy,503129
403130,103130,2,dry,503130
403131,103131,3,dry,503131
403132,103132,0,delicate,503132
403133,103133,5,medium,503133
403134,103134,5,spicy,503134
403135,103135,5,opulent,503135
403136,103136,3,abundant,503136
403137,103137,2,silky,503137
403138,103138,2,dense,503138
403139,103139,5,delicate,503139
403140,103140,1,elegant,503140
403141,103141,3,sweet,503141
403142,103142,3,soft,503142
403143,103143,3,creamy,503143
403144,103144,1,sweet,503144
403145,103145,4,fresh,503145
403146,103146,3,dry,503146
403147,103147,5,abundant,503147
403148,103148,4,dense,503148
403149,103149,1,bone,503149
403150,103150,2,spicy,503150
403151,103151,5,fragrant,503151
403152,103152,2,creamy,503152
403153,103153,0,nutty,503153
403154,103154,5,abundant,503154
403155,103155,4,earthy,503155
403156,103156,3,opulent,503156
403157,103157,0,silky,503157
403158,103158,3,velvety,503158
403159,103159,0,juicy,503159
403160,103160,4,opulent,503160
403161,103161,5,dense,503161
403162,103162,4,silky,503162
403163,103163,5,opulent,503163
403164,103164,2,aggressive,503164
403165,103165,4,fragrant,503165
403166,103166,2,earthy,503166
403167,103167,5,abundant,503167
403168,103168,0,crisp,503168
403169,103169,0,crisp,503169
403170,103170,2,sweet,503170
403171,103171,5,earthy,503171
403172,103172,3,elegant,503172
403173,103173,3,aggressive,503173
403174,103174,0,earthy,503174
403175,103175,0,nutty,503175
403176,103176,4,fresh,503176
403177,103177,5,sweet,503177
403178,103178,2,medium,503178
403179,103179,4,elegant,503179
403180,103180,2,elegant,503180
403181,103181,3,fragrant,503181
403182,103182,4,delicate,503182
403183,103183,5,fragrant,503183
403184,103184,5,nutty,503184
403185,103185,1,soft,503185
403186,103186,2,dry,503186
403187,103187,5,earthy,503187
403188,103188,4,fresh,503188
403189,103189,0,fragrant,503189
403190,103190,4,juicy,503190
403191,103191,2,dry,503191
403192,103192,0,delicate,503192
403193,103193,0,silky,503193
403194,103194,5,unoaked,503194
403195,103195,4,spicy,503195
403196,103196,5,fragrant,503196
403197,103197,5,nutty,503197
403198,103198,5,sweet,503198
403199,103199,1,fresh,503199
403200,103200,3,delicate,503200
403201,103201,3,medium,503201
403202,103202,5,dense,503202
403203,103203,0,fresh,503203
403204,103204,0,juicy,503204
403205,103205,5,aggressive,503205
403206,103206,2,soft,503206
403207,103207,4,soft,503207
403208,103208,3,velvety,503208
403209,103209,5,fresh,503209
403210,103210,4,elegant,503210
403211,103211,5,nutty,503211
403212,103212,4,sweet,503212
403213,103213,4,unoaked,503213
403214,103214,4,unoaked,503214
403215,103215,0,nutty,503215
403216,103216,4,dry,503216
403217,103217,4,creamy,503217
403218,103218,4,abundant,503218
403219,103219,4,elegant,503219
403220,103220,5,opulent,503220
403221,103221,4,opulent,503221
403222,103222,5,silky,503222
403223,103223,5,abundant,503223
403224,103224,1,crisp,503224
403225,103225,1,medium,503225
403226,103226,1,bone,503226
403227,103227,4,delicate,503227
403228,103228,4,silky,503228
403229,103229,4,velvety,503229
403230,103230,5,velvety,503230
403231,103231,5,fresh,503231
403232,103232,5,crisp,503232
403233,103233,5,earthy,503233
403234,103234,2,soft,503234
403235,103235,5,crisp,503235
403236,103236,2,dense,503236
403237,103237,5,unoaked,503237
403238,103238,0,juicy,503238
403239,103239,1,medium,503239
403240,103240,0,elegant,503240
403241,103241,5,creamy,503241
403242,103242,1,velvety,503242
403243,103243,0,fragrant,503243
403244,103244,4,delicate,503244
403245,103245,4,velvety,503245
403246,103246,0,fresh,503246
403247,103247,3,creamy,503247
403248,103248,0,unoaked,503248
403249,103249,5,dry,503249
403250,103250,5,soft,503250
403251,103251,3,earthy,503251
403252,103252,4,unoaked,503252
403253,103253,1,bone,503253
403254,103254,3,crisp,503254
403255,103255,5,aggressive,503255
403256,103256,3,opulent,503256
403257,103257,3,bone,503257
403258,103258,3,elegant,503258
403259,103259,0,sweet,503259
403260,103260,1,unoaked,503260
403261,103261,5,silky,503261
403262,103262,4,medium,503262
403263,103263,2,sweet,503263
403264,103264,2,opulent,503264
403265,103265,3,dry,503265
403266,103266,3,crisp,503266
403267,103267,2,soft,503267
403268,103268,4,dense,503268
403269,103269,3,dense,503269
403270,103270,5,delicate,503270
403271,103271,1,dry,503271
403272,103272,2,opulent,503272
403273,103273,3,opulent,503273
403274,103274,0,crisp,503274
403275,103275,3,dry,503275
403276,103276,1,dry,503276
403277,103277,5,dry,503277
403278,103278,5,sweet,503278
403279,103279,2,sweet,503279
403280,103280,2,crisp,503280
403281,103281,4,opulent,503281
403282,103282,5,abundant,503282
403283,103283,5,nutty,503283
403284,103284,4,medium,503284
403285,103285,2,delicate,503285
403286,103286,3,aggressive,503286
403287,103287,4,unoaked,503287
403288,103288,2,aggressive,503288
403289,103289,0,delicate,503289
403290,103290,1,soft,503290
403291,103291,5,soft,503291
403292,103292,1,sweet,503292
403293,103293,2,medium,503293
403294,103294,0,bone,503294
403295,103295,0,opulent,503295
403296,103296,0,dry,503296
403297,103297,4,aggressive,503297
403298,103298,5,unoaked,503298
403299,103299,0,juicy,503299
403300,103300,3,medium,503300
403301,103301,3,silky,503301
403302,103302,5,velvety,503302
403303,103303,4,dry,503303
403304,103304,0,spicy,503304
403305,103305,0,aggressive,503305
403306,103306,5,creamy,503306
403307,103307,4,bone,503307
403308,103308,4,nutty,503308
403309,103309,0,bone,503309
403310,103310,2,dense,503310
403311,103311,5,nutty,503311
403312,103312,0,nutty,503312
403313,103313,5,dense,503313
403314,103314,0,sweet,503314
403315,103315,3,crisp,503315
403316,103316,3,bone,503316
403317,103317,1,delicate,503317
403318,103318,2,opulent,503318
403319,103319,4,opulent,503319
403320,103320,4,sweet,503320
403321,103321,3,opulent,503321
403322,103322,2,elegant,503322
403323,103323,2,aggressive,503323
403324,103324,4,fresh,503324
403325,103325,1,sweet,503325
403326,103326,0,medium,503326
403327,103327,2,medium,503327
403328,103328,2,nutty,503328
403329,103329,2,spicy,503329
403330,103330,2,soft,503330
403331,103331,4,abundant,503331
403332,103332,5,creamy,503332
403333,103333,0,crisp,503333
403334,103334,0,aggressive,503334
403335,103335,3,medium,503335
403336,103336,1,aggressive,503336
403337,103337,4,fragrant,503337
403338,103338,2,unoaked,503338
403339,103339,5,fresh,503339
403340,103340,0,elegant,503340
403341,103341,2,aggressive,503341
403342,103342,1,aggressive,503342
403343,103343,5,aggressive,503343
403344,103344,5,crisp,503344
403345,103345,2,fragrant,503345
403346,103346,4,abundant,503346
403347,103347,0,creamy,503347
403348,103348,3,nutty,503348
403349,103349,2,bone,503349
403350,103350,2,spicy,503350
403351,103351,0,spicy,503351
403352,103352,3,elegant,503352
403353,103353,3,sweet,503353
403354,103354,1,aggressive,503354
403355,103355,1,opulent,503355
403356,103356,2,creamy,503356
403357,103357,2,juicy,503357
403358,103358,5,soft,503358
403359,103359,5,silky,503359
403360,103360,5,delicate,503360
403361,103361,5,fragrant,503361
403362,103362,1,fragrant,503362
403363,103363,3,spicy,503363
403364,103364,4,medium,503364
403365,103365,3,bone,503365
403366,103366,0,fresh,503366
403367,103367,2,soft,503367
403368,103368,3,opulent,503368
403369,103369,2,dense,503369
403370,103370,1,delicate,503370
403371,103371,3,dry,503371
403372,103372,3,fresh,503372
403373,103373,4,crisp,503373
403374,103374,5,dense,503374
403375,103375,5,crisp,503375
403376,103376,4,silky,503376
403377,103377,3,opulent,503377
403378,103378,1,fragrant,503378
403379,103379,5,sweet,503379
403380,103380,0,fresh,503380
403381,103381,0,fresh,503381
403382,103382,1,medium,503382
403383,103383,3,silky,503383
403384,103384,3,creamy,503384
403385,103385,5,dense,503385
403386,103386,4,earthy,503386
403387,103387,4,crisp,503387
403388,103388,3,spicy,503388
403389,103389,2,sweet,503389
403390,103390,0,bone,503390
403391,103391,0,elegant,503391
403392,103392,1,creamy,503392
403393,103393,1,opulent,503393
403394,103394,2,spicy,503394
403395,103395,3,soft,503395
403396,103396,2,sweet,503396
403397,103397,4,velvety,503397
403398,103398,0,fresh,503398
403399,103399,0,medium,503399
403400,103400,1,elegant,503400
403401,103401,2,elegant,503401
403402,103402,4,soft,503402
403403,103403,1,fragrant,503403
403404,103404,2,nutty,503404
403405,103405,5,delicate,503405
403406,103406,2,elegant,503406
403407,103407,0,unoaked,503407
403408,103408,4,medium,503408
403409,103409,2,nutty,503409
403410,103410,3,fragrant,503410
403411,103411,3,juicy,503411
403412,103412,1,fragrant,503412
403413,103413,5,spicy,503413
403414,103414,1,juicy,503414
403415,103415,1,silky,503415
403416,103416,0,juicy,503416
403417,103417,1,opulent,503417
403418,103418,2,dry,503418
403419,103419,0,fresh,503419
403420,103420,0,dense,503420
403421,103421,3,creamy,503421
403422,103422,5,abundant,503422
403423,103423,1,creamy,503423
403424,103424,1,delicate,503424
403425,103425,3,aggressive,503425
403426,103426,4,silky,503426
403427,103427,5,silky,503427
403428,103428,0,crisp,503428
403429,103429,1,bone,503429
403430,103430,4,bone,503430
403431,103431,0,unoaked,503431
403432,103432,0,delicate,503432
403433,103433,3,nutty,503433
403434,103434,3,bone,503434
403435,103435,1,juicy,503435
403436,103436,2,nutty,503436
403437,103437,3,silky,503437
403438,103438,5,silky,503438
403439,103439,3,spicy,503439
403440,103440,5,fresh,503440
403441,103441,1,crisp,503441
403442,103442,0,fragrant,503442
403443,103443,2,spicy,503443
403444,103444,4,soft,503444
403445,103445,1,dry,503445
403446,103446,1,dense,503446
403447,103447,0,opulent,503447
403448,103448,2,velvety,503448
403449,103449,1,earthy,503449
403450,103450,0,nutty,503450
403451,103451,4,elegant,503451
403452,103452,1,aggressive,503452
403453,103453,0,juicy,503453
403454,103454,1,delicate,503454
403455,103455,3,unoaked,503455
403456,103456,1,medium,503456
403457,103457,3,earthy,503457
403458,103458,5,bone,503458
403459,103459,0,soft,503459
403460,103460,2,dry,503460
403461,103461,5,crisp,503461
403462,103462,2,opulent,503462
403463,103463,4,dense,503463
403464,103464,0,earthy,503464
403465,103465,0,velvety,503465
403466,103466,2,fresh,503466
403467,103467,0,creamy,503467
403468,103468,4,fresh,503468
403469,103469,1,abundant,503469
403470,103470,3,fragrant,503470
403471,103471,4,nutty,503471
403472,103472,5,sweet,503472
403473,103473,0,fresh,503473
403474,103474,3,fresh,503474
403475,103475,3,sweet,503475
403476,103476,3,abundant,503476
403477,103477,5,opulent,503477
403478,103478,1,soft,503478
403479,103479,4,earthy,503479
403480,103480,5,delicate,503480
403481,103481,3,earthy,503481
403482,103482,2,fresh,503482
403483,103483,4,juicy,503483
403484,103484,5,medium,503484
403485,103485,5,nutty,503485
403486,103486,3,dense,503486
403487,103487,3,juicy,503487
403488,103488,1,soft,503488
403489,103489,4,sweet,503489
403490,103490,1,spicy,503490
403491,103491,2,creamy,503491
403492,103492,4,creamy,503492
403493,103493,4,spicy,503493
403494,103494,0,juicy,503494
403495,103495,4,aggressive,503495
403496,103496,1,elegant,503496
403497,103497,1,juicy,503497
403498,103498,4,delicate,503498
403499,103499,1,crisp,503499
403500,103500,4,crisp,503500
403501,103501,2,unoaked,503501
403502,103502,0,silky,503502
403503,103503,1,juicy,503503
403504,103504,0,opulent,503504
403505,103505,5,creamy,503505
403506,103506,2,juicy,503506
403507,103507,5,fresh,503507
403508,103508,5,unoaked,503508
403509,103509,0,nutty,503509
403510,103510,2,creamy,503510
403511,103511,0,fresh,503511
403512,103512,0,dry,503512
403513,103513,1,elegant,503513
403514,103514,3,aggressive,503514
403515,103515,4,spicy,503515
403516,103516,3,nutty,503516
403517,103517,2,silky,503517
403518,103518,0,abundant,503518
403519,103519,4,abundant,503519
403520,103520,2,sweet,503520
403521,103521,5,crisp,503521
403522,103522,2,sweet,503522
403523,103523,2,nutty,503523
403524,103524,1,silky,503524
403525,103525,0,opulent,503525
403526,103526,0,fragrant,503526
403527,103527,4,fresh,503527
403528,103528,5,creamy,503528
403529,103529,0,bone,503529
403530,103530,5,fragrant,503530
403531,103531,5,velvety,503531
403532,103532,2,spicy,503532
403533,103533,0,elegant,503533
403534,103534,1,earthy,503534
403535,103535,3,dense,503535
403536,103536,5,elegant,503536
403537,103537,0,sweet,503537
403538,103538,1,dense,503538
403539,103539,1,sweet,503539
403540,103540,3,bone,503540
403541,103541,5,opulent,503541
403542,103542,1,silky,503542
403543,103543,0,dry,503543
403544,103544,5,silky,503544
403545,103545,3,delicate,503545
403546,103546,2,dry,503546
403547,103547,2,delicate,503547
403548,103548,1,silky,503548
403549,103549,4,soft,503549
403550,103550,0,abundant,503550
403551,103551,1,velvety,503551
403552,103552,1,bone,503552
403553,103553,2,medium,503553
403554,103554,1,soft,503554
403555,103555,3,earthy,503555
403556,103556,0,nutty,503556
403557,103557,4,soft,503557
403558,103558,3,silky,503558
403559,103559,5,crisp,503559
403560,103560,1,soft,503560
403561,103561,2,delicate,503561
403562,103562,5,dry,503562
403563,103563,2,crisp,503563
403564,103564,1,aggressive,503564
403565,103565,0,medium,503565
403566,103566,1,medium,503566
403567,103567,5,fragrant,503567
403568,103568,4,nutty,503568
403569,103569,3,sweet,503569
403570,103570,0,medium,503570
403571,103571,3,spicy,503571
403572,103572,0,earthy,503572
403573,103573,0,earthy,503573
403574,103574,0,velvety,503574
403575,103575,1,earthy,503575
403576,103576,3,opulent,503576
403577,103577,1,fragrant,503577
403578,103578,1,crisp,503578
403579,103579,4,aggressive,503579
403580,103580,3,velvety,503580
403581,103581,4,dry,503581
403582,103582,3,spicy,503582
403583,103583,1,creamy,503583
403584,103584,2,juicy,503584
403585,103585,0,delicate,503585
403586,103586,1,earthy,503586
403587,103587,0,bone,503587
403588,103588,5,aggressive,503588
403589,103589,5,silky,503589
403590,103590,4,velvety,503590
403591,103591,0,delicate,503591
403592,103592,1,velvety,503592
403593,103593,3,spicy,503593
403594,103594,1,silky,503594
403595,103595,5,elegant,503595
403596,103596,3,juicy,503596
403597,103597,3,juicy,503597
403598,103598,5,velvety,503598
403599,103599,2,soft,503599
403600,103600,5,opulent,503600
403601,103601,0,silky,503601
403602,103602,2,spicy,503602
403603,103603,2,nutty,503603
403604,103604,2,fragrant,503604
403605,103605,3,silky,503605
403606,103606,0,nutty,503606
403607,103607,1,bone,503607
403608,103608,5,dense,503608
403609,103609,1,velvety,503609
403610,103610,2,nutty,503610
403611,103611,0,earthy,503611
403612,103612,3,sweet,503612
403613,103613,3,abundant,503613
403614,103614,0,sweet,503614
403615,103615,3,dense,503615
403616,103616,0,dense,503616
403617,103617,3,delicate,503617
403618,103618,3,crisp,503618
403619,103619,5,sweet,503619
403620,103620,3,velvety,503620
403621,103621,2,elegant,503621
403622,103622,5,opulent,503622
403623,103623,0,medium,503623
403624,103624,2,elegant,503624
403625,103625,0,creamy,503625
403626,103626,3,elegant,503626
403627,103627,1,nutty,503627
403628,103628,2,opulent,503628
403629,103629,5,creamy,503629
403630,103630,4,juicy,503630
403631,103631,2,earthy,503631
403632,103632,1,aggressive,503632
403633,103633,1,opulent,503633
403634,103634,4,opulent,503634
403635,103635,4,nutty,503635
403636,103636,4,earthy,503636
403637,103637,5,delicate,503637
403638,103638,5,medium,503638
403639,103639,5,dense,503639
403640,103640,4,dry,503640
403641,103641,1,opulent,503641
403642,103642,0,spicy,503642
403643,103643,5,velvety,503643
403644,103644,4,bone,503644
403645,103645,5,aggressive,503645
403646,103646,4,aggressive,503646
403647,103647,2,silky,503647
403648,103648,4,abundant,503648
403649,103649,1,nutty,503649
403650,103650,5,juicy,503650
403651,103651,4,crisp,503651
403652,103652,0,creamy,503652
403653,103653,4,creamy,503653
403654,103654,3,dense,503654
403655,103655,0,dry,503655
403656,103656,0,delicate,503656
403657,103657,3,juicy,503657
403658,103658,5,fragrant,503658
403659,103659,5,opulent,503659
403660,103660,1,fresh,503660
403661,103661,2,abundant,503661
403662,103662,4,velvety,503662
403663,103663,5,elegant,503663
403664,103664,3,dense,503664
403665,103665,3,medium,503665
403666,103666,0,dense,503666
403667,103667,2,bone,503667
403668,103668,4,fragrant,503668
403669,103669,0,juicy,503669
403670,103670,4,fresh,503670
403671,103671,0,velvety,503671
403672,103672,1,earthy,503672
403673,103673,2,juicy,503673
403674,103674,2,unoaked,503674
403675,103675,2,earthy,503675
403676,103676,5,dense,503676
403677,103677,5,medium,503677
403678,103678,0,elegant,503678
403679,103679,0,aggressive,503679
403680,103680,2,aggressive,503680
403681,103681,5,abundant,503681
403682,103682,5,spicy,503682
403683,103683,5,opulent,503683
403684,103684,4,unoaked,503684
403685,103685,3,sweet,503685
403686,103686,4,soft,503686
403687,103687,5,aggressive,503687
403688,103688,3,opulent,503688
403689,103689,2,delicate,503689
403690,103690,2,fragrant,503690
403691,103691,1,crisp,503691
403692,103692,0,soft,503692
403693,103693,4,juicy,503693
403694,103694,3,elegant,503694
403695,103695,5,spicy,503695
403696,103696,3,sweet,503696
403697,103697,5,bone,503697
403698,103698,2,silky,503698
403699,103699,1,fragrant,503699
403700,103700,2,nutty,503700
403701,103701,4,dry,503701
403702,103702,4,creamy,503702
403703,103703,4,unoaked,503703
403704,103704,5,unoaked,503704
403705,103705,2,opulent,503705
403706,103706,5,elegant,503706
403707,103707,4,juicy,503707
403708,103708,1,silky,503708
403709,103709,5,fragrant,503709
403710,103710,2,delicate,503710
403711,103711,0,creamy,503711
403712,103712,2,velvety,503712
403713,103713,4,aggressive,503713
403714,103714,4,soft,503714
403715,103715,5,delicate,503715
403716,103716,0,unoaked,503716
403717,103717,3,abundant,503717
403718,103718,3,delicate,503718
403719,103719,5,abundant,503719
403720,103720,3,sweet,503720
403721,103721,4,fresh,503721
403722,103722,0,silky,503722
403723,103723,4,silky,503723
403724,103724,2,delicate,503724
403725,103725,4,earthy,503725
403726,103726,2,sweet,503726
403727,103727,3,elegant,503727
403728,103728,5,sweet,503728
403729,103729,3,spicy,503729
403730,103730,0,spicy,503730
403731,103731,5,aggressive,503731
403732,103732,2,unoaked,503732
403733,103733,5,dry,503733
403734,103734,3,bone,503734
403735,103735,2,delicate,503735
403736,103736,0,fragrant,503736
403737,103737,4,soft,503737
403738,103738,5,medium,503738
403739,103739,2,creamy,503739
403740,103740,0,crisp,503740
403741,103741,3,silky,503741
403742,103742,5,nutty,503742
403743,103743,4,velvety,503743
403744,103744,1,elegant,503744
403745,103745,1,earthy,503745
403746,103746,5,aggressive,503746
403747,103747,2,bone,503747
403748,103748,4,abundant,503748
403749,103749,3,crisp,503749
403750,103750,3,delicate,503750
403751,103751,4,unoaked,503751
403752,103752,3,elegant,503752
403753,103753,5,unoaked,503753
403754,103754,1,crisp,503754
403755,103755,0,silky,503755
403756,103756,5,nutty,503756
403757,103757,1,earthy,503757
403758,103758,2,velvety,503758
403759,103759,2,opulent,503759
403760,103760,1,dry,503760
